"";"Tipo";"pH";"Sulfatos";"Alcohol";"Tonalidad";"Calidad";"Precio"
"3457";"Blanco";3,14;0,47;9,7;"Verdoso";5;2,42
"3458";"Blanco";3,13;0,47;9,7;"Verdoso";5;2,04
"3459";"Blanco";3,14;0,45;9,8;"Verdoso";6;3,53
"3460";"Blanco";3,32;0,66;10,5;"Dorado";6;3,79
"3461";"Blanco";3,14;0,46;10;"Dorado";6;4,34
"3463";"Blanco";3,24;0,39;9,5;"Verdoso";5;2,62
"3464";"Blanco";3,43;0,61;10,5;"Dorado";6;4,3
"3465";"Blanco";3,12;0,43;10,2;"Dorado";6;5,5
"3466";"Blanco";3,34;0,5;9,8;"Verdoso";6;4,61
"3469";"Blanco";3,04;0,37;10,1;"Dorado";7;4,68
"3470";"Blanco";3,31;0,5;10,3;"Dorado";6;4,15
"3471";"Blanco";3,34;0,49;10,4;"Dorado";6;4,66
"3474";"Blanco";3,06;0,31;10,8;"Dorado";5;3,77
"3475";"Blanco";3,38;0,6;9,2;"Verdoso";5;3,39
"3476";"Blanco";3,18;0,49;9,6;"Verdoso";6;4,03
"3477";"Blanco";3,08;0,37;10,4;"Dorado";6;5,43
"3479";"Blanco";3,06;0,36;9,2;"Verdoso";6;4,05
"3480";"Blanco";3,18;0,63;9,2;"Verdoso";5;2,89
"3481";"Blanco";3,06;0,36;9,2;"Verdoso";6;4,58
"3482";"Blanco";3,18;0,63;9,2;"Verdoso";5;3,25
"3483";"Blanco";3,18;0,63;9,2;"Verdoso";5;2,29
"3484";"Blanco";3,4;0,39;10,2;"Dorado";5;4,86
"3485";"Blanco";3,06;0,36;9,2;"Verdoso";6;3,81
"3486";"Blanco";3,2;0,32;9;"Verdoso";5;3,1
"3487";"Blanco";3,37;0,43;9,7;"Verdoso";5;2,52
"3488";"Blanco";3,34;0,42;9,6;"Verdoso";5;2,17
"3489";"Blanco";3,14;0,76;10;"Dorado";5;5,34
"3490";"Blanco";3,18;0,63;9,2;"Verdoso";5;2,51
"3491";"Blanco";3,18;0,64;9,1;"Verdoso";5;2,16
"3494";"Blanco";3,14;0,44;9,5;"Verdoso";5;2,21
"3495";"Blanco";2,93;0,49;9,5;"Verdoso";6;3,77
"3498";"Blanco";3,29;0,64;9,9;"Verdoso";6;3,63
"3499";"Blanco";3,29;0,62;12,6;"Ocre";7;5,16
"3500";"Blanco";2,72;0,43;9,7;"Verdoso";6;5,29
"3501";"Blanco";2,96;0,34;10,4;"Dorado";5;3,61
"3502";"Blanco";2,93;0,49;9,1;"Verdoso";6;4,15
"3503";"Blanco";3,01;0,55;10,4;"Dorado";5;5,46
"3504";"Blanco";2,93;0,49;9,5;"Verdoso";6;5,18
"3506";"Blanco";3,16;0,69;10,6;"Dorado";5;5,44
"3507";"Blanco";3,12;0,59;12;"Ocre";7;5,77
"3508";"Blanco";2,93;0,59;12,5;"Ocre";7;6,76
"3509";"Blanco";3,21;0,39;9,6;"Verdoso";5;3,1
"3510";"Blanco";3,08;0,42;9,2;"Verdoso";5;2,04
"3511";"Blanco";3,04;0,74;9,9;"Verdoso";6;4,31
"3513";"Blanco";3,09;0,5;9,6;"Verdoso";6;5,01
"3514";"Blanco";3;0,37;12;"Ocre";6;5,98
"3515";"Blanco";2,93;0,59;12,5;"Ocre";7;6,89
"3516";"Blanco";3,08;0,42;9,2;"Verdoso";5;2,95
"3517";"Blanco";3,04;0,74;9,9;"Verdoso";6;3,06
"3519";"Blanco";3,24;0,66;9;"Verdoso";6;3,05
"3520";"Blanco";3,03;0,49;10,2;"Dorado";7;5,88
"3521";"Blanco";3,21;0,39;9,6;"Verdoso";5;3,5
"3522";"Blanco";3,29;0,41;9,4;"Verdoso";5;2,64
"3523";"Blanco";2,97;0,48;10,4;"Dorado";5;4,15
"3524";"Blanco";3,15;0,4;10,4;"Dorado";4;2,63
"3525";"Blanco";3,16;0,43;10;"Dorado";6;3,46
"3526";"Blanco";3,16;0,43;10;"Dorado";6;3,3
"3527";"Blanco";3,05;0,41;10,5;"Dorado";5;4,77
"3529";"Blanco";3,08;0,4;10,2;"Dorado";5;4,57
"3530";"Blanco";3,04;0,41;10,4;"Dorado";6;5,43
"3532";"Blanco";2,89;0,34;10,1;"Dorado";6;3,29
"3533";"Blanco";3;0,35;9,2;"Verdoso";5;2,57
"3534";"Blanco";3,23;0,66;10,3;"Dorado";6;3,59
"3535";"Blanco";3,08;0,4;10,2;"Dorado";5;3,53
"3536";"Blanco";3,04;0,41;10,4;"Dorado";6;3,99
"3538";"Blanco";3,33;0,34;9,9;"Verdoso";5;3,35
"3539";"Blanco";3,14;0,38;9;"Verdoso";5;3,14
"3541";"Blanco";3,14;0,38;9;"Verdoso";5;2,7
"3543";"Blanco";3,18;0,52;9,5;"Verdoso";5;3,29
"3544";"Blanco";3,02;0,4;9;"Verdoso";5;2,16
"3545";"Blanco";2,99;0,58;10;"Dorado";6;5,45
"3546";"Blanco";3,6;0,43;9;"Verdoso";6;3,91
"3547";"Blanco";3,02;0,4;9;"Verdoso";5;2,39
"3548";"Blanco";3,34;0,57;10,2;"Dorado";7;5,7
"3549";"Blanco";3,04;0,44;9,6;"Verdoso";5;3,49
"3550";"Blanco";2,96;0,46;9,7;"Verdoso";5;3,26
"3551";"Blanco";3,02;0,49;10,2;"Dorado";4;2,92
"3552";"Blanco";3,01;0,34;13;"Ocre";7;6,87
"3553";"Blanco";3,37;0,74;10,8;"Dorado";6;5,77
"3554";"Blanco";2,96;0,46;9,7;"Verdoso";5;3,1
"3555";"Blanco";2,89;0,57;9;"Verdoso";5;2,68
"3556";"Blanco";3,37;0,4;9,9;"Verdoso";5;2,43
"3557";"Blanco";3,29;0,38;9,2;"Verdoso";6;3,08
"3559";"Blanco";2,79;0,37;10,1;"Dorado";5;3,43
"3560";"Blanco";2,79;0,37;10,1;"Dorado";5;4,21
"3561";"Blanco";2,9;0,64;9,5;"Verdoso";5;2,51
"3562";"Blanco";3,17;0,57;9,9;"Verdoso";5;2,18
"3564";"Blanco";3,19;0,46;9;"Verdoso";5;2,91
"3566";"Blanco";3,12;0,35;10,5;"Dorado";6;3,03
"3567";"Blanco";3,09;0,56;9,5;"Verdoso";7;4,28
"3568";"Blanco";3,43;0,53;10,1;"Dorado";6;4,23
"3570";"Blanco";3,23;0,47;10,7;"Dorado";6;5,11
"3572";"Blanco";3,15;0,42;9,2;"Verdoso";5;3,14
"3575";"Blanco";3,24;0,43;9,5;"Verdoso";6;4,4
"3576";"Blanco";3,57;0,55;10,2;"Dorado";5;5,46
"3577";"Blanco";3,25;0,5;9,1;"Verdoso";6;4,43
"3578";"Blanco";3,19;0,54;10,5;"Dorado";6;3,18
"3579";"Blanco";3,09;0,46;9;"Verdoso";6;3,66
"3585";"Blanco";3,2;0,62;9,1;"Verdoso";6;5,32
"3586";"Blanco";3,2;0,53;10,1;"Dorado";6;4,09
"3587";"Blanco";3,12;0,55;10;"Dorado";5;5,3
"3588";"Blanco";3,11;0,53;9,5;"Verdoso";6;5,18
"3589";"Blanco";3,08;0,31;12,3;"Ocre";7;6,49
"3590";"Blanco";3,24;0,52;9,1;"Verdoso";4;2,25
"3592";"Blanco";3,5;0,44;9,6;"Verdoso";5;2,27
"3599";"Blanco";3,13;0,46;9;"Verdoso";6;3,61
"3600";"Blanco";3,19;0,46;10;"Dorado";5;4,53
"3601";"Blanco";3,18;0,46;10;"Dorado";5;3,64
"3604";"Blanco";3,42;0,68;10,6;"Dorado";6;3,56
"3607";"Blanco";3,34;0,58;10,1;"Dorado";6;4,79
"3608";"Blanco";3,52;0,47;10;"Dorado";5;4,83
"3609";"Blanco";3,18;0,41;12,2;"Ocre";7;5,82
"3611";"Blanco";3,52;0,47;10;"Dorado";5;5,27
"3613";"Blanco";3,22;0,67;10,4;"Dorado";6;3,46
"3615";"Blanco";3,11;0,66;10,8;"Dorado";6;5,38
"3616";"Blanco";3,3;0,38;12,5;"Ocre";7;5,52
"3619";"Blanco";3,22;0,67;10,4;"Dorado";6;3,41
"3621";"Blanco";3,23;0,42;10,1;"Dorado";6;5,04
"3622";"Blanco";3,11;0,53;9,2;"Verdoso";6;4,06
"3623";"Blanco";3,23;0,42;10,1;"Dorado";6;3,3
"3624";"Blanco";3,07;0,64;9,2;"Verdoso";5;3,41
"3626";"Blanco";3,09;0,54;10,1;"Dorado";5;5,41
"3628";"Blanco";3,1;0,45;9,7;"Verdoso";6;5,12
"3629";"Blanco";3,11;0,53;9,2;"Verdoso";6;4,84
"3631";"Blanco";3,14;0,47;10,7;"Dorado";5;4,1
"3632";"Blanco";3,24;0,54;10,8;"Dorado";6;4,75
"3633";"Blanco";3,41;0,4;9,8;"Verdoso";5;3,31
"3635";"Blanco";2,97;0,35;10,4;"Dorado";5;3,15
"3636";"Blanco";3,8;0,41;10,2;"Dorado";6;4,27
"3637";"Blanco";3,14;0,47;10,7;"Dorado";5;4,08
"3638";"Blanco";3,34;0,44;9;"Verdoso";5;2,45
"3639";"Blanco";3,08;0,38;10,6;"Dorado";5;5,41
"3640";"Blanco";3,22;0,59;9,5;"Verdoso";6;3,35
"3641";"Blanco";3,34;0,44;9;"Verdoso";5;3,46
"3642";"Blanco";3,34;0,45;9,2;"Verdoso";6;4,08
"3644";"Blanco";3,28;0,63;9,9;"Verdoso";6;5,17
"3645";"Blanco";3,08;0,38;10,6;"Dorado";5;4,62
"3646";"Blanco";3,38;0,47;9,3;"Verdoso";5;2,04
"3647";"Blanco";3,14;0,41;9,6;"Verdoso";5;2,39
"3648";"Blanco";3,14;0,42;9,5;"Verdoso";5;2,2
"3649";"Blanco";3,39;0,57;9,7;"Verdoso";7;4,54
"3650";"Blanco";2,93;0,55;9,7;"Verdoso";3;2,5
"3653";"Blanco";3,01;0,38;12,4;"Ocre";5;3,35
"3654";"Blanco";3,01;0,38;12,4;"Ocre";5;3,83
"3655";"Blanco";3,07;0,26;10,6;"Dorado";6;3,01
"3657";"Blanco";3,36;0,82;12;"Ocre";7;5,23
"3658";"Blanco";3,12;0,47;9;"Verdoso";5;3,24
"3660";"Blanco";3,22;0,56;9,5;"Verdoso";5;2,04
"3661";"Blanco";3,32;0,4;10,8;"Dorado";6;4,81
"3663";"Blanco";3,6;0,46;10,3;"Dorado";5;3,82
"3664";"Blanco";3,3;0,75;9,5;"Verdoso";6;4,22
"3665";"Blanco";3,15;0,44;9,9;"Verdoso";5;2,39
"3666";"Blanco";3,16;0,39;10,2;"Dorado";5;3,85
"3667";"Blanco";3,16;0,39;10,2;"Dorado";5;4,14
"3669";"Blanco";3,22;0,34;12,1;"Ocre";7;5,01
"3670";"Blanco";3,26;0,51;9,1;"Verdoso";6;4,85
"3671";"Blanco";3,26;0,68;9,5;"Verdoso";6;5,02
"3672";"Blanco";3,27;0,76;9,5;"Verdoso";5;2,64
"3673";"Blanco";3,31;0,79;9,8;"Verdoso";5;2,33
"3674";"Blanco";3,3;0,75;9,5;"Verdoso";6;3,1
"3675";"Blanco";3,6;0,46;10,3;"Dorado";5;4,14
"3676";"Blanco";3,3;0,67;9,6;"Verdoso";5;3,48
"3677";"Blanco";3,52;0,54;10,2;"Dorado";6;5,37
"3678";"Blanco";3,68;0,72;10,5;"Dorado";6;4
"3679";"Blanco";3,32;0,41;10,4;"Dorado";4;2,78
"3680";"Blanco";3,3;0,67;9,6;"Verdoso";5;3,26
"3681";"Blanco";3,22;0,33;10,7;"Dorado";5;4,91
"3682";"Blanco";3,15;0,34;10,5;"Dorado";6;4,13
"3683";"Blanco";2,85;0,42;10,6;"Dorado";5;4,29
"3684";"Blanco";3,29;0,76;9,6;"Verdoso";6;3,11
"3685";"Blanco";3,29;0,76;9,6;"Verdoso";6;5,33
"3686";"Blanco";3,14;0,58;9,5;"Verdoso";5;3,05
"3687";"Blanco";3,12;0,58;9,4;"Verdoso";6;3,24
"3688";"Blanco";3,22;0,38;9,8;"Verdoso";6;3,36
"3689";"Blanco";3,29;0,76;9,6;"Verdoso";6;3,82
"3690";"Blanco";3,16;0,44;9,2;"Verdoso";5;2,79
"3691";"Blanco";3,17;0,38;9,5;"Verdoso";5;2,59
"3692";"Blanco";3,34;0,38;9,2;"Verdoso";5;2,62
"3693";"Blanco";2,94;0,35;9,4;"Verdoso";5;3,2
"3694";"Blanco";2,94;0,35;9,4;"Verdoso";5;2,78
"3695";"Blanco";3,4;0,46;9,3;"Verdoso";5;2,6
"3696";"Blanco";3,19;0,4;9,1;"Verdoso";5;3,11
"3697";"Blanco";3,36;0,4;9,5;"Verdoso";5;2,67
"3698";"Blanco";3,42;0,35;9,1;"Verdoso";6;4,9
"3699";"Blanco";3,63;0,46;10,6;"Dorado";5;3,43
"3700";"Blanco";3,36;0,4;9,5;"Verdoso";5;2,94
"3701";"Blanco";3,19;0,56;12,4;"Ocre";6;4,41
"3704";"Blanco";3,63;0,46;10,6;"Dorado";5;3,93
"3705";"Blanco";3,19;0,4;9,1;"Verdoso";5;2,23
"3706";"Blanco";3,02;0,66;9;"Verdoso";5;3,12
"3707";"Blanco";3,16;0,48;10,3;"Dorado";6;3,97
"3708";"Blanco";3,42;0,35;9,1;"Verdoso";6;5,49
"3709";"Blanco";3,12;0,55;9,5;"Verdoso";6;4,92
"3713";"Blanco";3,38;0,62;9,9;"Verdoso";5;3,37
"3714";"Blanco";3,12;0,55;9,5;"Verdoso";6;5,1
"3717";"Blanco";3,21;0,56;10,8;"Dorado";5;3,09
"3718";"Blanco";3,43;0,42;12;"Ocre";6;4,21
"3719";"Blanco";3,2;0,39;10,3;"Dorado";4;2,73
"3720";"Blanco";3,05;0,38;9;"Verdoso";5;2,43
"3721";"Blanco";3,19;0,58;12,2;"Ocre";7;5,27
"3722";"Blanco";3,39;0,38;9,9;"Verdoso";5;3,05
"3723";"Blanco";3,05;0,38;9;"Verdoso";5;3,01
"3724";"Blanco";3,19;0,58;12,2;"Ocre";7;6,67
"3725";"Blanco";3,2;0,46;10,1;"Dorado";5;4,91
"3726";"Blanco";3,31;0,55;9,3;"Verdoso";5;3,45
"3727";"Blanco";3,1;0,7;9,5;"Verdoso";5;2,69
"3728";"Blanco";3,43;0,5;9,2;"Verdoso";6;4,18
"3731";"Blanco";3,37;0,38;9,6;"Verdoso";6;4,31
"3732";"Blanco";3,37;0,38;9,6;"Verdoso";6;3,83
"3734";"Blanco";3,25;0,52;10,8;"Dorado";6;4,83
"3735";"Blanco";3,38;0,55;10,1;"Dorado";5;4,2
"3736";"Blanco";3,25;0,52;10,9;"Dorado";6;4,33
"3737";"Blanco";3,38;0,55;10,1;"Dorado";5;3,03
"3738";"Blanco";3,27;0,31;10,4;"Dorado";5;3,22
"3739";"Blanco";3,05;0,39;9,2;"Verdoso";5;3,02
"3740";"Blanco";3,27;0,5;9,6;"Verdoso";5;2,81
"3741";"Blanco";3,27;0,5;9,6;"Verdoso";5;2,3
"3742";"Blanco";3,1;0,46;9;"Verdoso";5;2,86
"3744";"Blanco";3,17;0,48;10,2;"Dorado";6;3,78
"3745";"Blanco";3,4;0,42;9,9;"Verdoso";6;3,17
"3746";"Blanco";3,44;0,4;9,6;"Verdoso";6;3,33
"3747";"Blanco";3,1;0,54;10,6;"Dorado";5;3,45
"3748";"Blanco";3,05;0,39;9,2;"Verdoso";5;3,04
"3750";"Blanco";3,18;0,43;12,2;"Ocre";6;4,69
"3751";"Blanco";3,27;0,5;9,6;"Verdoso";5;3,3
"3752";"Blanco";3,2;0,41;10,6;"Dorado";6;4,03
"3753";"Blanco";3,27;0,45;10,3;"Dorado";6;4,67
"3754";"Blanco";3,12;0,59;10,2;"Dorado";4;2,66
"3755";"Blanco";3,11;0,46;10,7;"Dorado";5;4,98
"3757";"Blanco";3,01;0,33;12;"Ocre";6;5,71
"3758";"Blanco";3,52;0,66;10,6;"Dorado";6;3,86
"3759";"Blanco";3,3;0,34;12,2;"Ocre";4;2,51
"3761";"Blanco";3,23;0,46;12,4;"Ocre";7;5,88
"3762";"Blanco";2,77;0,44;9,4;"Verdoso";6;5,45
"3763";"Blanco";3,01;0,33;12;"Ocre";6;4,73
"3765";"Blanco";3,18;0,47;9,4;"Verdoso";5;2,14
"3766";"Blanco";3,18;0,47;9,4;"Verdoso";5;2,56
"3767";"Blanco";3,14;0,49;9,1;"Verdoso";7;4,49
"3768";"Blanco";3,14;0,49;9,1;"Verdoso";7;4,75
"3769";"Blanco";3,14;0,49;9,1;"Verdoso";7;3,88
"3770";"Blanco";3,14;0,49;9,1;"Verdoso";7;5,33
"3771";"Blanco";3,14;0,49;9,1;"Verdoso";7;4,05
"3772";"Blanco";3,23;0,37;9,2;"Verdoso";5;2,76
"3773";"Blanco";3,15;0,54;9,2;"Verdoso";5;2,16
"3774";"Blanco";3,14;0,49;9,1;"Verdoso";7;5,15
"3775";"Blanco";3,14;0,49;9,1;"Verdoso";7;5,1
"3776";"Blanco";3,23;0,37;9,2;"Verdoso";5;3,31
"3777";"Blanco";3,25;0,44;9;"Verdoso";7;4,67
"3778";"Blanco";3,15;0,54;9,2;"Verdoso";5;2,53
"3779";"Blanco";3,22;0,55;10,8;"Dorado";6;4
"3780";"Blanco";3,4;0,46;9,5;"Verdoso";6;4,78
"3782";"Blanco";3,24;0,47;10;"Dorado";5;3,88
"3783";"Blanco";3,22;0,47;9,5;"Verdoso";5;3,02
"3784";"Blanco";3,29;0,47;10,1;"Dorado";6;3,22
"3785";"Blanco";3,19;0,44;9,5;"Verdoso";7;5,68
"3786";"Blanco";3,08;0,53;9,5;"Verdoso";5;2,15
"3787";"Blanco";3,11;0,42;9,5;"Verdoso";5;2,66
"3788";"Blanco";3,35;0,49;9,4;"Verdoso";6;3,2
"3789";"Blanco";2,92;0,54;9,4;"Verdoso";6;5,38
"3790";"Blanco";3,31;0,51;12,7;"Ocre";6;4,83
"3791";"Blanco";3,09;0,32;9,7;"Verdoso";5;3,5
"3792";"Blanco";3,27;0,51;9,7;"Verdoso";6;5,44
"3793";"Blanco";2,92;0,54;9,4;"Verdoso";6;5,49
"3794";"Blanco";3,35;0,49;9,4;"Verdoso";6;3,05
"3795";"Blanco";3,11;0,42;9,5;"Verdoso";5;2,77
"3798";"Blanco";3,16;0,52;9,7;"Verdoso";5;2,7
"3799";"Blanco";3,24;0,52;9,5;"Verdoso";6;3,4
"3800";"Blanco";3,25;0,53;9,1;"Verdoso";5;3,49
"3801";"Blanco";3,23;0,67;10,3;"Dorado";6;3,95
"3802";"Blanco";3,16;0,52;9,7;"Verdoso";5;2,29
"3803";"Blanco";3,21;0,55;9,9;"Verdoso";5;3,38
"3804";"Blanco";3,22;0,56;9,9;"Verdoso";5;3,21
"3805";"Blanco";3,26;0,6;10,2;"Dorado";5;4,73
"3806";"Blanco";3;0,37;12,1;"Ocre";6;5,3
"3809";"Blanco";3,17;0,64;12,2;"Ocre";6;5,35
"3810";"Blanco";3,18;0,5;9,9;"Verdoso";7;4,47
"3811";"Blanco";3,63;0,78;10,3;"Dorado";6;3,55
"3812";"Blanco";3,17;0,64;12,2;"Ocre";6;4,64
"3813";"Blanco";3,52;0,65;10,4;"Dorado";6;3,54
"3815";"Blanco";3,13;0,4;9,9;"Verdoso";6;3,86
"3816";"Blanco";3,32;0,62;10;"Dorado";5;3,79
"3818";"Blanco";3,44;0,6;10,5;"Dorado";6;3,5
"3819";"Blanco";3,28;0,36;12,5;"Ocre";7;6,31
"3820";"Blanco";2,98;0,44;10,5;"Dorado";6;3,12
"3821";"Blanco";3,13;0,4;9,9;"Verdoso";6;4,57
"3823";"Blanco";3,42;0,42;9,8;"Verdoso";6;3,05
"3825";"Blanco";3,03;0,44;9,2;"Verdoso";4;3,33
"3828";"Blanco";2,92;0,59;9,5;"Verdoso";7;5,93
"3830";"Blanco";2,92;0,59;9,5;"Verdoso";7;4,48
"3832";"Blanco";2,96;0,45;9,5;"Verdoso";6;4,42
"3833";"Blanco";3,35;0,51;9,7;"Verdoso";5;2,11
"3834";"Blanco";3,17;0,79;9,7;"Verdoso";5;3,13
"3835";"Blanco";3,32;0,46;9,5;"Verdoso";6;3,79
"3836";"Blanco";3,16;0,5;9,4;"Verdoso";5;3,14
"3837";"Blanco";3,13;0,45;9;"Verdoso";4;2,04
"3838";"Blanco";3,6;0,44;10,6;"Dorado";6;3,52
"3839";"Blanco";3,32;0,46;9,5;"Verdoso";6;4,47
"3840";"Blanco";3,16;0,49;9,1;"Verdoso";5;2,66
"3841";"Blanco";3,16;0,5;9,4;"Verdoso";5;2,52
"3843";"Blanco";3,54;0,74;10,4;"Dorado";5;5,48
"3845";"Blanco";3,16;0,38;10,6;"Dorado";7;5,05
"3846";"Blanco";3,13;0,45;9;"Verdoso";4;2,34
"3847";"Blanco";3,6;0,44;10,6;"Dorado";6;3,36
"3848";"Blanco";3,28;0,45;10,6;"Dorado";6;5,19
"3849";"Blanco";3,23;0,47;9;"Verdoso";5;3,07
"3851";"Blanco";3,54;0,6;10,5;"Dorado";7;4,45
"3852";"Blanco";3,16;0,52;9,5;"Verdoso";5;3,03
"3853";"Blanco";3,23;0,47;9;"Verdoso";5;2,44
"3854";"Blanco";3,14;0,43;10,4;"Dorado";6;3,98
"3855";"Blanco";3,38;0,46;10;"Dorado";6;3,29
"3856";"Blanco";2,97;0,68;10,4;"Dorado";5;4,25
"3857";"Blanco";3,11;0,53;9;"Verdoso";6;5,02
"3858";"Blanco";3,24;0,45;9,3;"Verdoso";5;3,01
"3859";"Blanco";3,11;0,53;9;"Verdoso";6;5,48
"3860";"Blanco";3,24;0,45;9,3;"Verdoso";5;2,57
"3861";"Blanco";3,18;0,45;9;"Verdoso";6;4,09
"3863";"Blanco";3,11;0,48;9;"Verdoso";5;3,16
"3864";"Blanco";3,52;0,77;10,4;"Dorado";6;3,92
"3865";"Blanco";3,11;0,48;9;"Verdoso";5;2,49
"3866";"Blanco";3,08;0,43;10,6;"Dorado";5;4,07
"3867";"Blanco";3,52;0,77;10,4;"Dorado";6;3,44
"3869";"Blanco";3,07;0,67;9,3;"Verdoso";6;3,84
"3870";"Blanco";3,53;0,66;10,5;"Dorado";7;4,72
"3871";"Blanco";3,39;0,46;9,9;"Verdoso";6;4,72
"3872";"Blanco";3,4;0,42;10,4;"Dorado";6;3,29
"3873";"Blanco";3,35;0,47;10,1;"Dorado";5;5,45
"3874";"Blanco";3,53;0,66;10,5;"Dorado";7;5,22
"3875";"Blanco";3,04;0,49;9,2;"Verdoso";4;3,39
"3876";"Blanco";3,17;0,44;9,4;"Verdoso";6;4,35
"3877";"Blanco";3,53;0,39;10,6;"Dorado";6;5,31
"3878";"Blanco";3,17;0,44;9,4;"Verdoso";6;4,61
"3880";"Blanco";3,61;0,54;10,2;"Dorado";6;4,87
"3881";"Blanco";3,61;0,55;10,3;"Dorado";6;5,05
"3882";"Blanco";3,06;0,68;9,5;"Verdoso";5;2,57
"3883";"Blanco";3,06;0,68;9,5;"Verdoso";5;2,11
"3884";"Blanco";3,06;0,68;9,5;"Verdoso";5;2,97
"3885";"Blanco";3,06;0,68;9,5;"Verdoso";5;2,54
"3886";"Blanco";3,17;0,49;9,4;"Verdoso";5;3,34
"3887";"Blanco";3,17;0,49;9,4;"Verdoso";5;2,86
"3888";"Blanco";3,06;0,68;9,5;"Verdoso";5;2,13
"3889";"Blanco";3,16;0,58;12,6;"Ocre";7;5,21
"3890";"Blanco";3,52;0,64;10,5;"Dorado";7;5,77
"3891";"Blanco";3,1;0,56;10,8;"Dorado";6;4,12
"3892";"Blanco";3,18;0,46;9,9;"Verdoso";6;3,65
"3893";"Blanco";3,16;0,58;12,6;"Ocre";7;5,88
"3894";"Blanco";3,38;0,58;12,2;"Ocre";7;5,51
"3895";"Blanco";3,23;0,37;10;"Dorado";6;4,82
"3896";"Blanco";3,29;0,57;10,6;"Dorado";7;5,42
"3897";"Blanco";3,24;0,53;9,5;"Verdoso";6;5,1
"3898";"Blanco";3,34;0,54;12,8;"Ocre";8;5,13
"3899";"Blanco";3,38;0,58;12,2;"Ocre";7;6,6
"3900";"Blanco";3,34;0,44;12,6;"Ocre";7;5,81
"3901";"Blanco";3,45;0,45;9,4;"Verdoso";5;2,89
"3902";"Blanco";3,21;0,43;9;"Verdoso";5;2,77
"3903";"Blanco";3,23;0,48;9,1;"Verdoso";5;2,23
"3904";"Blanco";3,06;0,4;9,4;"Verdoso";6;4,73
"3905";"Blanco";3,33;0,42;12,2;"Ocre";7;5,1
"3906";"Blanco";3,21;0,68;10;"Dorado";5;3,75
"3907";"Blanco";2,93;0,44;9,2;"Verdoso";5;2,35
"3908";"Blanco";3,11;0,49;9,3;"Verdoso";5;3,29
"3909";"Blanco";3,14;0,5;9,8;"Verdoso";6;3,47
"3910";"Blanco";2,93;0,44;9,2;"Verdoso";5;2,89
"3911";"Blanco";3,34;0,41;12;"Ocre";7;6,12
"3912";"Blanco";3,11;0,49;9,3;"Verdoso";5;2,83
"3913";"Blanco";3,33;0,63;12,6;"Ocre";7;6,06
"3914";"Blanco";3,31;0,38;12,2;"Ocre";6;5,53
"3916";"Blanco";3,25;0,39;12;"Ocre";7;6,01
"3919";"Blanco";3,59;0,48;12,7;"Ocre";7;6,53
"3921";"Blanco";3,79;0,55;10,2;"Dorado";5;4,63
"3922";"Blanco";3,24;0,61;9,9;"Verdoso";6;3,36
"3924";"Blanco";3,22;0,48;9,4;"Verdoso";5;2,04
"3925";"Blanco";3,13;0,36;9,7;"Verdoso";6;3,16
"3926";"Blanco";3,11;0,29;9,7;"Verdoso";5;3,02
"3927";"Blanco";3,13;0,36;9,7;"Verdoso";6;3,99
"3928";"Blanco";3,11;0,29;9,7;"Verdoso";5;2,93
"3929";"Blanco";3,19;0,53;9,8;"Verdoso";5;2,63
"3930";"Blanco";3,25;0,59;9,3;"Verdoso";6;3,85
"3931";"Blanco";2,95;0,42;10,5;"Dorado";5;5,02
"3932";"Blanco";3,47;0,59;9,3;"Verdoso";6;5
"3933";"Blanco";3,45;0,6;12,6;"Ocre";8;5,75
"3935";"Blanco";3,18;0,51;10,3;"Dorado";5;4,61
"3936";"Blanco";3,29;0,67;10,6;"Dorado";5;3,04
"3937";"Blanco";3,15;0,57;9;"Verdoso";4;2,52
"3938";"Blanco";3,48;0,62;9,7;"Verdoso";5;2,62
"3939";"Blanco";3,22;0,55;9,5;"Verdoso";6;5,2
"3940";"Blanco";3,49;0,59;10,3;"Dorado";6;4,96
"3941";"Blanco";3,48;0,62;9,7;"Verdoso";5;3,32
"3942";"Blanco";3,21;0,59;12,3;"Ocre";8;5,5
"3943";"Blanco";3,4;0,52;10,5;"Dorado";5;4,03
"3944";"Blanco";3,22;0,55;9,5;"Verdoso";6;3,85
"3945";"Blanco";3,11;0,49;10;"Dorado";6;3,61
"3947";"Blanco";3;0,54;10,9;"Dorado";6;5,99
"3948";"Blanco";2,95;0,77;12,2;"Ocre";6;5,64
"3949";"Blanco";3,06;0,62;9,5;"Verdoso";5;2,54
"3950";"Blanco";3,47;0,59;10;"Dorado";5;5,22
"3951";"Blanco";3,11;0,57;9,6;"Verdoso";6;3,44
"3953";"Blanco";3,39;0,48;10,7;"Dorado";7;4,24
"3955";"Blanco";3,25;0,45;12,5;"Ocre";7;6,94
"3956";"Blanco";3,3;0,5;10,4;"Dorado";6;3,55
"3958";"Blanco";3,05;0,66;9,4;"Verdoso";5;2,59
"3959";"Blanco";3,03;0,36;9,3;"Verdoso";5;3,03
"3960";"Blanco";3,17;0,49;10,1;"Dorado";6;3,1
"3961";"Blanco";3,28;0,58;9,7;"Verdoso";5;2,86
"3962";"Blanco";3,49;0,5;10,5;"Dorado";6;4,97
"3963";"Blanco";3,42;0,42;9,7;"Verdoso";5;3,24
"3964";"Blanco";3,59;0,51;9,2;"Verdoso";5;2,05
"3965";"Blanco";3,19;0,44;9,8;"Verdoso";5;2,33
